date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
1971-07-01,13.2,0.66,11,"1960-07-01 1970-07-01",98.31,0.73,11,"1960-07-01 1970-07-01",18.46,0.94,16,"1943-07-01 1970-07-01",25.91,1.78,11,"1960-07-01 1970-07-01",9.61,0.81,11,"1960-07-01 1970-07-01",68.72,4.04,11,"1960-07-01 1970-07-01",10.21,0.87,16,"1943-07-01 1970-07-01",0.61,0.43,11,"1960-07-01 1970-07-01",73.46,69.33,17,"1942-07-01 1970-07-01",73.46,69.33,17,"1942-07-01 1970-07-01",0,0,17,"1942-07-01 1970-07-01",0,0,12,"1959-07-01 1970-07-01",,,,
1971-06-01,11.44,0.86,11,"1960-06-01 1970-06-01",98.09,0.44,11,"1960-06-01 1970-06-01",16.56,1.08,15,"1944-06-01 1970-06-01",28.79,2.86,11,"1960-06-01 1970-06-01",7.86,1.04,11,"1960-06-01 1970-06-01",67.73,4.4,11,"1960-06-01 1970-06-01",8.84,0.97,15,"1944-06-01 1970-06-01",0.95,0.61,11,"1960-06-01 1970-06-01",77.91,51.36,16,"1943-06-01 1970-06-01",77.91,51.36,16,"1943-06-01 1970-06-01",0,0,16,"1943-06-01 1970-06-01",0,0,12,"1959-06-01 1970-06-01",,,,
1971-05-01,9.1,0.7,11,"1960-05-01 1970-05-01",97.96,0.6,11,"1960-05-01 1970-05-01",14.15,1.21,15,"1944-05-01 1970-05-01",29.74,2.54,11,"1960-05-01 1970-05-01",4.85,0.78,11,"1960-05-01 1970-05-01",66.89,3.96,11,"1960-05-01 1970-05-01",6.25,0.93,15,"1944-05-01 1970-05-01",1.27,0.77,11,"1960-05-01 1970-05-01",109.36,44.55,16,"1943-05-01 1970-05-01",109.36,44.55,16,"1943-05-01 1970-05-01",0,0,16,"1943-05-01 1970-05-01",0,0,12,"1959-05-01 1970-05-01",,,,
1971-04-01,6.9,0.82,11,"1960-04-01 1970-04-01",98.48,0.48,11,"1960-04-01 1970-04-01",10.76,0.62,15,"1944-04-01 1970-04-01",31.48,2.6,11,"1960-04-01 1970-04-01",2.38,1.14,11,"1960-04-01 1970-04-01",68.95,5.5,11,"1960-04-01 1970-04-01",3.7,0.92,15,"1944-04-01 1970-04-01",1.69,0.96,11,"1960-04-01 1970-04-01",262.24,97.23,16,"1943-04-01 1970-04-01",260.81,98.71,16,"1943-04-01 1970-04-01",1.39,3.05,16,"1943-04-01 1970-04-01",0,0.03,12,"1959-04-01 1970-04-01",,,,
1971-03-01,5.43,0.75,11,"1960-03-01 1970-03-01",98.39,0.55,11,"1960-03-01 1970-03-01",9.17,1.03,15,"1944-03-01 1970-03-01",29.88,3.34,11,"1960-03-01 1970-03-01",0.54,1.13,11,"1960-03-01 1970-03-01",68.35,5.88,11,"1960-03-01 1970-03-01",2.06,0.94,15,"1944-03-01 1970-03-01",2.02,0.98,11,"1960-03-01 1970-03-01",331.57,118.03,16,"1943-03-01 1970-03-01",327.02,118.57,16,"1943-03-01 1970-03-01",4.42,6.64,16,"1943-03-01 1970-03-01",0.1,0.1,12,"1959-03-01 1970-03-01",,,,
1971-02-01,5.95,1.16,11,"1960-02-01 1970-02-01",98.69,0.71,11,"1960-02-01 1970-02-01",8.98,1.22,15,"1944-02-01 1970-02-01",29.84,3.53,11,"1960-02-01 1970-02-01",0.83,1.46,11,"1960-02-01 1970-02-01",71.9,5.4,11,"1960-02-01 1970-02-01",2.25,1.1,15,"1944-02-01 1970-02-01",2.01,0.93,11,"1960-02-01 1970-02-01",332.48,174.38,16,"1943-02-01 1970-02-01",326.69,176.04,16,"1943-02-01 1970-02-01",4.13,7.58,16,"1943-02-01 1970-02-01",0.7,2.09,12,"1959-02-01 1970-02-01",,,,
1971-01-01,4.66,1.84,11,"1960-01-01 1970-01-01",98.55,0.84,11,"1960-01-01 1970-01-01",7.2,1.48,15,"1944-01-01 1970-01-01",28.33,5.38,11,"1960-01-01 1970-01-01",-0.09,1.96,11,"1960-01-01 1970-01-01",77.09,3.93,11,"1960-01-01 1970-01-01",1.59,1.55,15,"1944-01-01 1970-01-01",2.02,1.35,11,"1960-01-01 1970-01-01",444.93,169.42,16,"1943-01-01 1970-01-01",426.29,175.73,16,"1943-01-01 1970-01-01",19.01,33.8,16,"1943-01-01 1970-01-01",3,6.78,12,"1959-01-01 1970-01-01",,,,
1970-12-01,5.69,1.53,10,"1960-12-01 1969-12-01",98.93,0.54,10,"1960-12-01 1969-12-01",8.02,1.37,15,"1943-12-01 1969-12-01",30.04,2.55,10,"1960-12-01 1969-12-01",1.04,1.96,10,"1960-12-01 1969-12-01",78.03,4.36,10,"1960-12-01 1969-12-01",2.33,1.58,15,"1943-12-01 1969-12-01",3.25,1.11,10,"1960-12-01 1969-12-01",441.29,131.32,16,"1942-12-01 1969-12-01",431.56,137.57,16,"1942-12-01 1969-12-01",9.92,20.03,16,"1942-12-01 1969-12-01",0.6,1.37,12,"1958-12-01 1969-12-01",,,,
1970-11-01,7.43,0.89,10,"1960-11-01 1969-11-01",99,0.5,10,"1960-11-01 1969-11-01",10.03,1.08,14,"1943-11-01 1969-11-01",30.76,5.01,10,"1960-11-01 1969-11-01",2.73,0.97,10,"1960-11-01 1969-11-01",75.47,2.19,10,"1960-11-01 1969-11-01",3.93,1.16,14,"1943-11-01 1969-11-01",2.55,1.05,10,"1960-11-01 1969-11-01",420.45,121.97,15,"1942-11-01 1969-11-01",420.06,121.79,15,"1942-11-01 1969-11-01",0.43,0.89,15,"1942-11-01 1969-11-01",0,0.08,11,"1959-11-01 1969-11-01",,,,
1970-10-01,10.57,0.7,10,"1960-10-01 1969-10-01",99.17,0.54,10,"1960-10-01 1969-10-01",13.69,0.87,15,"1943-10-01 1969-10-01",30.86,3.57,10,"1960-10-01 1969-10-01",6.21,1.01,10,"1960-10-01 1969-10-01",76.26,3.98,10,"1960-10-01 1969-10-01",6.79,1.28,15,"1943-10-01 1969-10-01",1.85,0.98,10,"1960-10-01 1969-10-01",398.52,202.53,16,"1942-10-01 1969-10-01",398.52,202.53,16,"1942-10-01 1969-10-01",0,0,16,"1942-10-01 1969-10-01",0,0,11,"1959-10-01 1969-10-01",,,,
1970-09-01,12.98,0.83,10,"1960-09-01 1969-09-01",99.12,0.57,10,"1960-09-01 1969-09-01",17.14,1.01,15,"1943-09-01 1969-09-01",25.29,2.68,10,"1960-09-01 1969-09-01",8.87,1.05,10,"1960-09-01 1969-09-01",72.48,2.56,10,"1960-09-01 1969-09-01",9.43,0.97,15,"1943-09-01 1969-09-01",0.65,0.46,10,"1960-09-01 1969-09-01",154.96,62.84,16,"1942-09-01 1969-09-01",154.96,62.84,16,"1942-09-01 1969-09-01",0,0,16,"1942-09-01 1969-09-01",0,0,11,"1959-09-01 1969-09-01",,,,
1970-08-01,14.18,0.89,10,"1960-08-01 1969-08-01",99.06,0.45,10,"1960-08-01 1969-08-01",18.37,1.08,15,"1943-08-01 1969-08-01",24.95,2.32,10,"1960-08-01 1969-08-01",10.46,0.71,10,"1960-08-01 1969-08-01",73.8,5.02,10,"1960-08-01 1969-08-01",10.88,0.7,15,"1943-08-01 1969-08-01",0.38,0.31,10,"1960-08-01 1969-08-01",89.31,67.68,16,"1942-08-01 1969-08-01",89.31,67.68,16,"1942-08-01 1969-08-01",0,0,16,"1942-08-01 1969-08-01",0,0,11,"1959-08-01 1969-08-01",,,,
1970-07-01,13.27,0.66,10,"1960-07-01 1969-07-01",98.24,0.72,10,"1960-07-01 1969-07-01",18.5,0.95,15,"1943-07-01 1969-07-01",26.19,1.61,10,"1960-07-01 1969-07-01",9.73,0.75,10,"1960-07-01 1969-07-01",68.81,4.23,10,"1960-07-01 1969-07-01",10.27,0.86,15,"1943-07-01 1969-07-01",0.63,0.44,10,"1960-07-01 1969-07-01",72.75,71.41,16,"1942-07-01 1969-07-01",72.75,71.41,16,"1942-07-01 1969-07-01",0,0,16,"1942-07-01 1969-07-01",0,0,11,"1959-07-01 1969-07-01",,,,
1970-06-01,11.5,0.89,10,"1960-06-01 1969-06-01",98.1,0.46,10,"1960-06-01 1969-06-01",16.48,1.07,14,"1944-06-01 1969-06-01",29.01,2.91,10,"1960-06-01 1969-06-01",7.98,1.02,10,"1960-06-01 1969-06-01",68.6,3.59,10,"1960-06-01 1969-06-01",8.9,0.97,14,"1944-06-01 1969-06-01",0.95,0.64,10,"1960-06-01 1969-06-01",80.91,51.67,15,"1943-06-01 1969-06-01",80.91,51.67,15,"1943-06-01 1969-06-01",0,0,15,"1943-06-01 1969-06-01",0,0,11,"1959-06-01 1969-06-01",,,,
1970-05-01,9.15,0.72,10,"1960-05-01 1969-05-01",97.89,0.57,10,"1960-05-01 1969-05-01",14.21,1.23,14,"1944-05-01 1969-05-01",29.99,2.53,10,"1960-05-01 1969-05-01",4.92,0.79,10,"1960-05-01 1969-05-01",67,4.14,10,"1960-05-01 1969-05-01",6.31,0.92,14,"1944-05-01 1969-05-01",1.3,0.8,10,"1960-05-01 1969-05-01",108.05,45.72,15,"1943-05-01 1969-05-01",108.05,45.72,15,"1943-05-01 1969-05-01",0,0,15,"1943-05-01 1969-05-01",0,0,11,"1959-05-01 1969-05-01",,,,
1970-04-01,6.97,0.82,10,"1960-04-01 1969-04-01",98.48,0.5,10,"1960-04-01 1969-04-01",10.74,0.64,14,"1944-04-01 1969-04-01",31.54,2.71,10,"1960-04-01 1969-04-01",2.53,1.09,10,"1960-04-01 1969-04-01",69.67,5.24,10,"1960-04-01 1969-04-01",3.78,0.89,14,"1944-04-01 1969-04-01",1.56,0.9,10,"1960-04-01 1969-04-01",258.41,99.24,15,"1943-04-01 1969-04-01",257.31,100.99,15,"1943-04-01 1969-04-01",1.05,2.83,15,"1943-04-01 1969-04-01",0,0.03,11,"1959-04-01 1969-04-01",,,,
1970-03-01,5.38,0.77,10,"1960-03-01 1969-03-01",98.38,0.58,10,"1960-03-01 1969-03-01",9,0.85,14,"1944-03-01 1969-03-01",29.89,3.5,10,"1960-03-01 1969-03-01",0.6,1.17,10,"1960-03-01 1969-03-01",69.25,5.38,10,"1960-03-01 1969-03-01",2.08,0.97,14,"1944-03-01 1969-03-01",2.04,1.02,10,"1960-03-01 1969-03-01",338.87,118.36,15,"1943-03-01 1969-03-01",334.01,119.22,15,"1943-03-01 1969-03-01",4.71,6.76,15,"1943-03-01 1969-03-01",0.1,0.11,11,"1959-03-01 1969-03-01",,,,
1970-02-01,5.86,1.18,10,"1960-02-01 1969-02-01",98.62,0.71,10,"1960-02-01 1969-02-01",8.83,1.13,14,"1944-02-01 1969-02-01",30.37,3.26,10,"1960-02-01 1969-02-01",0.84,1.53,10,"1960-02-01 1969-02-01",72.47,5.33,10,"1960-02-01 1969-02-01",2.25,1.14,14,"1944-02-01 1969-02-01",2.17,0.82,10,"1960-02-01 1969-02-01",345.53,172.37,15,"1943-02-01 1969-02-01",339.35,174.62,15,"1943-02-01 1969-02-01",4.41,7.75,15,"1943-02-01 1969-02-01",0.7,2.18,11,"1959-02-01 1969-02-01",,,,
1970-01-01,4.65,1.93,10,"1960-01-01 1969-01-01",98.53,0.88,10,"1960-01-01 1969-01-01",7.19,1.53,14,"1944-01-01 1969-01-01",28.49,5.61,10,"1960-01-01 1969-01-01",-0.14,2.05,10,"1960-01-01 1969-01-01",77.52,3.87,10,"1960-01-01 1969-01-01",1.58,1.6,14,"1944-01-01 1969-01-01",2.09,1.39,10,"1960-01-01 1969-01-01",458.33,166.57,15,"1943-01-01 1969-01-01",439.03,174.19,15,"1943-01-01 1969-01-01",19.77,34.78,15,"1943-01-01 1969-01-01",3.2,7.03,11,"1959-01-01 1969-01-01",,,,
1969-12-01,5.55,1.55,9,"1960-12-01 1968-12-01",98.9,0.56,9,"1960-12-01 1968-12-01",7.92,1.37,14,"1943-12-01 1968-12-01",30.05,2.69,9,"1960-12-01 1968-12-01",0.92,2.03,9,"1960-12-01 1968-12-01",78.58,4.25,9,"1960-12-01 1968-12-01",2.23,1.58,14,"1943-12-01 1968-12-01",3.1,1.07,9,"1960-12-01 1968-12-01",446.96,133.72,15,"1942-12-01 1968-12-01",436.58,140.66,15,"1942-12-01 1968-12-01",10.58,20.52,15,"1942-12-01 1968-12-01",0.7,1.42,11,"1958-12-01 1968-12-01",,,,
1969-11-01,7.33,0.88,9,"1960-11-01 1968-11-01",98.92,0.47,9,"1960-11-01 1968-11-01",9.99,1.11,13,"1943-11-01 1968-11-01",30.99,5.23,9,"1960-11-01 1968-11-01",2.59,0.93,9,"1960-11-01 1968-11-01",74.97,1.68,9,"1960-11-01 1968-11-01",3.89,1.2,13,"1943-11-01 1968-11-01",2.46,1.08,9,"1960-11-01 1968-11-01",411.83,121.75,14,"1942-11-01 1968-11-01",411.41,121.53,14,"1942-11-01 1968-11-01",0.46,0.91,14,"1942-11-01 1968-11-01",0,0.08,10,"1959-11-01 1968-11-01",,,,
1969-10-01,10.62,0.72,9,"1960-10-01 1968-10-01",99.12,0.55,9,"1960-10-01 1968-10-01",13.67,0.89,14,"1943-10-01 1968-10-01",31.63,2.85,9,"1960-10-01 1968-10-01",6.35,0.98,9,"1960-10-01 1968-10-01",76.9,3.67,9,"1960-10-01 1968-10-01",6.88,1.27,14,"1943-10-01 1968-10-01",1.96,0.97,9,"1960-10-01 1968-10-01",405.76,207.16,15,"1942-10-01 1968-10-01",405.76,207.16,15,"1942-10-01 1968-10-01",0,0,15,"1942-10-01 1968-10-01",0,0,10,"1959-10-01 1968-10-01",,,,
1969-09-01,13,0.87,9,"1960-09-01 1968-09-01",99.09,0.6,9,"1960-09-01 1968-09-01",17.2,1.03,14,"1943-09-01 1968-09-01",25,2.67,9,"1960-09-01 1968-09-01",8.88,1.1,9,"1960-09-01 1968-09-01",72.03,2.29,9,"1960-09-01 1968-09-01",9.45,1,14,"1943-09-01 1968-09-01",0.55,0.36,9,"1960-09-01 1968-09-01",148.76,59.97,15,"1942-09-01 1968-09-01",148.76,59.97,15,"1942-09-01 1968-09-01",0,0,15,"1942-09-01 1968-09-01",0,0,10,"1959-09-01 1968-09-01",,,,
1969-08-01,14.3,0.86,9,"1960-08-01 1968-08-01",99.07,0.47,9,"1960-08-01 1968-08-01",18.44,1.08,14,"1943-08-01 1968-08-01",24.85,2.42,9,"1960-08-01 1968-08-01",10.63,0.52,9,"1960-08-01 1968-08-01",74.09,5.21,9,"1960-08-01 1968-08-01",10.97,0.62,14,"1943-08-01 1968-08-01",0.33,0.28,9,"1960-08-01 1968-08-01",86.08,68.69,15,"1942-08-01 1968-08-01",86.08,68.69,15,"1942-08-01 1968-08-01",0,0,15,"1942-08-01 1968-08-01",0,0,10,"1959-08-01 1968-08-01",,,,
1969-07-01,13.34,0.66,9,"1960-07-01 1968-07-01",98.15,0.71,9,"1960-07-01 1968-07-01",18.51,0.98,14,"1943-07-01 1968-07-01",26.06,1.65,9,"1960-07-01 1968-07-01",9.84,0.71,9,"1960-07-01 1968-07-01",69.28,4.19,9,"1960-07-01 1968-07-01",10.34,0.85,14,"1943-07-01 1968-07-01",0.62,0.47,9,"1960-07-01 1968-07-01",74.55,73.4,15,"1942-07-01 1968-07-01",74.55,73.4,15,"1942-07-01 1968-07-01",0,0,15,"1942-07-01 1968-07-01",0,0,10,"1959-07-01 1968-07-01",,,,
1969-06-01,11.29,0.66,9,"1960-06-01 1968-06-01",98.04,0.44,9,"1960-06-01 1968-06-01",16.34,0.98,13,"1944-06-01 1968-06-01",29.3,2.93,9,"1960-06-01 1968-06-01",7.76,0.82,9,"1960-06-01 1968-06-01",68.36,3.71,9,"1960-06-01 1968-06-01",8.77,0.87,13,"1944-06-01 1968-06-01",0.89,0.65,9,"1960-06-01 1968-06-01",84.72,51.41,14,"1943-06-01 1968-06-01",84.72,51.41,14,"1943-06-01 1968-06-01",0,0,14,"1943-06-01 1968-06-01",0,0,10,"1959-06-01 1968-06-01",,,,
1969-05-01,9.04,0.67,9,"1960-05-01 1968-05-01",97.89,0.6,9,"1960-05-01 1968-05-01",14.08,1.19,13,"1944-05-01 1968-05-01",30.1,2.64,9,"1960-05-01 1968-05-01",4.83,0.78,9,"1960-05-01 1968-05-01",67.65,3.85,9,"1960-05-01 1968-05-01",6.29,0.96,13,"1944-05-01 1968-05-01",1.21,0.79,9,"1960-05-01 1968-05-01",106.11,46.72,14,"1943-05-01 1968-05-01",106.11,46.72,14,"1943-05-01 1968-05-01",0,0,14,"1943-05-01 1968-05-01",0,0,10,"1959-05-01 1968-05-01",,,,
1969-04-01,6.95,0.87,9,"1960-04-01 1968-04-01",98.44,0.51,9,"1960-04-01 1968-04-01",10.8,0.62,13,"1944-04-01 1968-04-01",31.06,2.42,9,"1960-04-01 1968-04-01",2.47,1.13,9,"1960-04-01 1968-04-01",69.35,5.42,9,"1960-04-01 1968-04-01",3.74,0.91,13,"1944-04-01 1968-04-01",1.42,0.85,9,"1960-04-01 1968-04-01",247.62,93.85,14,"1943-04-01 1968-04-01",246.45,95.69,14,"1943-04-01 1968-04-01",1.12,2.91,14,"1943-04-01 1968-04-01",0,0.03,10,"1959-04-01 1968-04-01",,,,
1969-03-01,5.38,0.81,9,"1960-03-01 1968-03-01",98.3,0.56,9,"1960-03-01 1968-03-01",8.94,0.85,13,"1944-03-01 1968-03-01",30.22,3.53,9,"1960-03-01 1968-03-01",0.59,1.23,9,"1960-03-01 1968-03-01",69.38,5.66,9,"1960-03-01 1968-03-01",2.12,1,13,"1944-03-01 1968-03-01",2,1.07,9,"1960-03-01 1968-03-01",330.75,118.42,14,"1943-03-01 1968-03-01",325.55,118.97,14,"1943-03-01 1968-03-01",5.05,6.87,14,"1943-03-01 1968-03-01",0.1,0.11,10,"1959-03-01 1968-03-01",,,,
1969-02-01,6.06,1.07,9,"1960-02-01 1968-02-01",98.59,0.74,9,"1960-02-01 1968-02-01",8.94,1.1,13,"1944-02-01 1968-02-01",30.34,3.43,9,"1960-02-01 1968-02-01",1.06,1.46,9,"1960-02-01 1968-02-01",72.93,5.43,9,"1960-02-01 1968-02-01",2.42,0.99,13,"1944-02-01 1968-02-01",2.04,0.76,9,"1960-02-01 1968-02-01",350.69,177.3,14,"1943-02-01 1968-02-01",347.96,177.65,14,"1943-02-01 1968-02-01",2.71,4.63,14,"1943-02-01 1968-02-01",0,0.11,10,"1959-02-01 1968-02-01",,,,
1969-01-01,5.18,1.17,9,"1960-01-01 1968-01-01",98.66,0.82,9,"1960-01-01 1968-01-01",7.53,0.94,13,"1944-01-01 1968-01-01",28.71,5.88,9,"1960-01-01 1968-01-01",0.44,1.15,9,"1960-01-01 1968-01-01",78.35,3.12,9,"1960-01-01 1968-01-01",1.97,0.78,13,"1944-01-01 1968-01-01",2.11,1.47,9,"1960-01-01 1968-01-01",469.5,166.9,14,"1943-01-01 1968-01-01",457.9,164.82,14,"1943-01-01 1968-01-01",11.72,17.98,14,"1943-01-01 1968-01-01",1.1,2.07,10,"1959-01-01 1968-01-01",,,,
1968-12-01,5.81,1.44,8,"1960-12-01 1967-12-01",98.92,0.59,8,"1960-12-01 1967-12-01",8.12,1.23,13,"1943-12-01 1967-12-01",30,2.85,8,"1960-12-01 1967-12-01",1.36,1.7,8,"1960-12-01 1967-12-01",79.31,3.94,8,"1960-12-01 1967-12-01",2.49,1.31,13,"1943-12-01 1967-12-01",3.21,1.08,8,"1960-12-01 1967-12-01",451.34,137.36,14,"1942-12-01 1967-12-01",441.98,144.09,14,"1942-12-01 1967-12-01",9.68,20.95,14,"1942-12-01 1967-12-01",0.7,1.48,10,"1958-12-01 1967-12-01",,,,
1968-11-01,7.27,0.92,8,"1960-11-01 1967-11-01",98.92,0.49,8,"1960-11-01 1967-11-01",9.94,1.14,12,"1943-11-01 1967-11-01",30.67,5.46,8,"1960-11-01 1967-11-01",2.54,0.98,8,"1960-11-01 1967-11-01",75.18,1.66,8,"1960-11-01 1967-11-01",3.88,1.25,12,"1943-11-01 1967-11-01",2.19,0.79,8,"1960-11-01 1967-11-01",408.12,125.58,13,"1942-11-01 1967-11-01",407.67,125.34,13,"1942-11-01 1967-11-01",0.49,0.94,13,"1942-11-01 1967-11-01",0,0.08,9,"1959-11-01 1967-11-01",,,,
1968-10-01,10.75,0.65,8,"1960-10-01 1967-10-01",99.06,0.55,8,"1960-10-01 1967-10-01",13.76,0.87,13,"1943-10-01 1967-10-01",31.04,2.45,8,"1960-10-01 1967-10-01",6.48,0.96,8,"1960-10-01 1967-10-01",76.98,3.88,8,"1960-10-01 1967-10-01",6.96,1.29,13,"1943-10-01 1967-10-01",1.88,1,8,"1960-10-01 1967-10-01",383,195.47,14,"1942-10-01 1967-10-01",383,195.47,14,"1942-10-01 1967-10-01",0,0,14,"1942-10-01 1967-10-01",0,0,9,"1959-10-01 1967-10-01",,,,
1968-09-01,12.98,0.93,8,"1960-09-01 1967-09-01",99.05,0.62,8,"1960-09-01 1967-09-01",17.22,1.06,13,"1943-09-01 1967-09-01",25.11,2.81,8,"1960-09-01 1967-09-01",8.89,1.17,8,"1960-09-01 1967-09-01",71.83,2.36,8,"1960-09-01 1967-09-01",9.46,1.03,13,"1943-09-01 1967-09-01",0.51,0.36,8,"1960-09-01 1967-09-01",140.91,54.13,14,"1942-09-01 1967-09-01",140.91,54.13,14,"1942-09-01 1967-09-01",0,0,14,"1942-09-01 1967-09-01",0,0,9,"1959-09-01 1967-09-01",,,,
1968-08-01,14.38,0.88,8,"1960-08-01 1967-08-01",99.04,0.5,8,"1960-08-01 1967-08-01",18.52,1.08,13,"1943-08-01 1967-08-01",24.98,2.54,8,"1960-08-01 1967-08-01",10.64,0.55,8,"1960-08-01 1967-08-01",73.7,5.41,8,"1960-08-01 1967-08-01",10.98,0.64,13,"1943-08-01 1967-08-01",0.33,0.29,8,"1960-08-01 1967-08-01",80.46,67.69,14,"1942-08-01 1967-08-01",80.46,67.69,14,"1942-08-01 1967-08-01",0,0,14,"1942-08-01 1967-08-01",0,0,9,"1959-08-01 1967-08-01",,,,
1968-07-01,13.25,0.64,8,"1960-07-01 1967-07-01",98.01,0.63,8,"1960-07-01 1967-07-01",18.4,0.94,13,"1943-07-01 1967-07-01",26.1,1.75,8,"1960-07-01 1967-07-01",9.84,0.75,8,"1960-07-01 1967-07-01",69.58,4.36,8,"1960-07-01 1967-07-01",10.33,0.89,13,"1943-07-01 1967-07-01",0.59,0.49,8,"1960-07-01 1967-07-01",74.67,75.97,14,"1942-07-01 1967-07-01",74.67,75.97,14,"1942-07-01 1967-07-01",0,0,14,"1942-07-01 1967-07-01",0,0,9,"1959-07-01 1967-07-01",,,,
1968-06-01,11.27,0.69,8,"1960-06-01 1967-06-01",97.96,0.4,8,"1960-06-01 1967-06-01",16.36,1.02,12,"1944-06-01 1967-06-01",29.42,3.09,8,"1960-06-01 1967-06-01",7.77,0.87,8,"1960-06-01 1967-06-01",68.27,3.92,8,"1960-06-01 1967-06-01",8.79,0.9,12,"1944-06-01 1967-06-01",0.88,0.68,8,"1960-06-01 1967-06-01",79.42,49.53,13,"1943-06-01 1967-06-01",79.42,49.53,13,"1943-06-01 1967-06-01",0,0,13,"1943-06-01 1967-06-01",0,0,9,"1959-06-01 1967-06-01",,,,
1968-05-01,8.96,0.66,8,"1960-05-01 1967-05-01",97.86,0.63,8,"1960-05-01 1967-05-01",14,1.2,12,"1944-05-01 1967-05-01",30.25,2.77,8,"1960-05-01 1967-05-01",4.78,0.81,8,"1960-05-01 1967-05-01",68.21,3.72,8,"1960-05-01 1967-05-01",6.28,0.99,12,"1944-05-01 1967-05-01",1.2,0.84,8,"1960-05-01 1967-05-01",106.46,48.46,13,"1943-05-01 1967-05-01",106.46,48.46,13,"1943-05-01 1967-05-01",0,0,13,"1943-05-01 1967-05-01",0,0,9,"1959-05-01 1967-05-01",,,,
1968-04-01,7.06,0.86,8,"1960-04-01 1967-04-01",98.43,0.54,8,"1960-04-01 1967-04-01",10.84,0.63,12,"1944-04-01 1967-04-01",30.91,2.53,8,"1960-04-01 1967-04-01",2.6,1.12,8,"1960-04-01 1967-04-01",69.92,5.49,8,"1960-04-01 1967-04-01",3.81,0.92,12,"1944-04-01 1967-04-01",1.41,0.9,8,"1960-04-01 1967-04-01",248.98,97.26,13,"1943-04-01 1967-04-01",247.72,99.19,13,"1943-04-01 1967-04-01",1.21,3,13,"1943-04-01 1967-04-01",0,0.03,9,"1959-04-01 1967-04-01",,,,
1968-03-01,5.22,0.73,8,"1960-03-01 1967-03-01",98.35,0.58,8,"1960-03-01 1967-03-01",8.84,0.81,12,"1944-03-01 1967-03-01",30.12,3.74,8,"1960-03-01 1967-03-01",0.35,1.09,8,"1960-03-01 1967-03-01",69.11,5.95,8,"1960-03-01 1967-03-01",1.95,0.84,12,"1944-03-01 1967-03-01",1.87,1.07,8,"1960-03-01 1967-03-01",324.05,120.3,13,"1943-03-01 1967-03-01",318.45,120.57,13,"1943-03-01 1967-03-01",5.44,6.98,13,"1943-03-01 1967-03-01",0.1,0.11,9,"1959-03-01 1967-03-01",,,,
1968-02-01,5.96,1.09,8,"1960-02-01 1967-02-01",98.48,0.72,8,"1960-02-01 1967-02-01",8.8,1.02,12,"1944-02-01 1967-02-01",31.06,2.92,8,"1960-02-01 1967-02-01",1.06,1.55,8,"1960-02-01 1967-02-01",73.59,5.41,8,"1960-02-01 1967-02-01",2.48,1.01,12,"1944-02-01 1967-02-01",2.04,0.81,8,"1960-02-01 1967-02-01",359.52,180.99,13,"1943-02-01 1967-02-01",356.58,181.5,13,"1943-02-01 1967-02-01",2.92,4.74,13,"1943-02-01 1967-02-01",0.1,0.11,9,"1959-02-01 1967-02-01",,,,
1968-01-01,5.2,1.24,8,"1960-01-01 1967-01-01",98.69,0.87,8,"1960-01-01 1967-01-01",7.57,0.97,12,"1944-01-01 1967-01-01",28.41,6.17,8,"1960-01-01 1967-01-01",0.53,1.2,8,"1960-01-01 1967-01-01",78.61,3.22,8,"1960-01-01 1967-01-01",2.02,0.8,12,"1944-01-01 1967-01-01",1.87,1.37,8,"1960-01-01 1967-01-01",458.82,168.53,13,"1943-01-01 1967-01-01",449.31,168,13,"1943-01-01 1967-01-01",9.71,17.07,13,"1943-01-01 1967-01-01",1.2,2.18,9,"1959-01-01 1967-01-01",,,,
1967-12-01,5.92,1.51,7,"1960-12-01 1966-12-01",98.92,0.63,7,"1960-12-01 1966-12-01",8.19,1.25,12,"1943-12-01 1966-12-01",29.96,3.05,7,"1960-12-01 1966-12-01",1.48,1.79,7,"1960-12-01 1966-12-01",79.86,3.91,7,"1960-12-01 1966-12-01",2.52,1.36,12,"1943-12-01 1966-12-01",3.23,1.16,7,"1960-12-01 1966-12-01",446.74,141.51,13,"1942-12-01 1966-12-01",436.83,148.28,13,"1942-12-01 1966-12-01",10.25,21.64,13,"1942-12-01 1966-12-01",0.8,1.54,9,"1958-12-01 1966-12-01",,,,
