date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2021-10-22,9.84,2.29,450,"1991-10-15 2020-10-29",97.94,3.23,450,"1991-10-15 2020-10-29",12.93,1.99,450,"1991-10-15 2020-10-29",19.67,10.39,450,"1991-10-15 2020-10-29",6.15,3.22,450,"1991-10-15 2020-10-29",76,14.56,450,"1991-10-15 2020-10-29",6.5,3.03,450,"1991-10-15 2020-10-29",2.54,4.67,450,"1991-10-15 2020-10-29",13.05,20.48,442,"1991-10-15 2020-10-29",13.05,20.48,442,"1991-10-15 2020-10-29",0,0,442,"1991-10-15 2020-10-29",0,0,427,"1991-10-15 2020-10-29",,,,
2021-10-21,9.95,2.19,450,"1991-10-14 2020-10-28",98,2.98,450,"1991-10-14 2020-10-28",13.03,2.02,450,"1991-10-14 2020-10-28",19.64,10.48,450,"1991-10-14 2020-10-28",6.29,3.03,450,"1991-10-14 2020-10-28",76.11,13.88,450,"1991-10-14 2020-10-28",6.57,2.99,450,"1991-10-14 2020-10-28",2.5,4.67,450,"1991-10-14 2020-10-28",12.68,20.33,442,"1991-10-14 2020-10-28",12.68,20.33,442,"1991-10-14 2020-10-28",0,0,442,"1991-10-14 2020-10-28",0,0,427,"1991-10-14 2020-10-28",,,,
2021-10-20,10.04,2.17,450,"1991-10-13 2020-10-27",98.14,2.41,450,"1991-10-13 2020-10-27",13.16,2.01,450,"1991-10-13 2020-10-27",19.54,10.41,450,"1991-10-13 2020-10-27",6.38,2.99,450,"1991-10-13 2020-10-27",75.93,13.84,450,"1991-10-13 2020-10-27",6.6,3.01,450,"1991-10-13 2020-10-27",2.32,4.45,450,"1991-10-13 2020-10-27",12.74,20.65,443,"1991-10-13 2020-10-27",12.74,20.65,443,"1991-10-13 2020-10-27",0,0,443,"1991-10-13 2020-10-27",0,0,428,"1991-10-13 2020-10-27",,,,
2021-10-19,10.18,2.12,450,"1991-10-12 2020-10-26",98.18,2.4,450,"1991-10-12 2020-10-26",13.25,2,450,"1991-10-12 2020-10-26",19.58,10.31,450,"1991-10-12 2020-10-26",6.55,2.93,450,"1991-10-12 2020-10-26",76.25,13.46,450,"1991-10-12 2020-10-26",6.76,2.96,450,"1991-10-12 2020-10-26",2.36,4.56,450,"1991-10-12 2020-10-26",12.77,20.71,443,"1991-10-12 2020-10-26",12.77,20.71,443,"1991-10-12 2020-10-26",0,0,443,"1991-10-12 2020-10-26",0,0,428,"1991-10-12 2020-10-26",,,,
2021-10-18,10.21,2.12,450,"1991-10-11 2020-10-25",98.18,2.51,450,"1991-10-11 2020-10-25",13.32,2.03,450,"1991-10-11 2020-10-25",19.37,10.29,450,"1991-10-11 2020-10-25",6.53,2.96,450,"1991-10-11 2020-10-25",76.14,13.68,450,"1991-10-11 2020-10-25",6.74,2.96,450,"1991-10-11 2020-10-25",2.33,4.55,450,"1991-10-11 2020-10-25",13.09,20.9,443,"1991-10-11 2020-10-25",13.09,20.9,443,"1991-10-11 2020-10-25",0,0,443,"1991-10-11 2020-10-25",0,0,428,"1991-10-11 2020-10-25",,,,
2021-10-17,10.28,2.11,450,"1991-10-10 2020-10-24",98.19,2.5,450,"1991-10-10 2020-10-24",13.41,2.05,450,"1991-10-10 2020-10-24",19.06,10.12,450,"1991-10-10 2020-10-24",6.62,2.95,450,"1991-10-10 2020-10-24",75.97,13.88,450,"1991-10-10 2020-10-24",6.82,2.94,450,"1991-10-10 2020-10-24",2.15,4.3,450,"1991-10-10 2020-10-24",12.57,20.64,443,"1991-10-10 2020-10-24",12.57,20.64,443,"1991-10-10 2020-10-24",0,0,443,"1991-10-10 2020-10-24",0,0,428,"1991-10-10 2020-10-24",,,,
2021-10-16,10.38,2.15,450,"1991-10-09 2020-10-23",98.22,2.44,450,"1991-10-09 2020-10-23",13.53,2.1,450,"1991-10-09 2020-10-23",19.11,10.3,450,"1991-10-09 2020-10-23",6.73,2.98,450,"1991-10-09 2020-10-23",75.97,13.86,450,"1991-10-09 2020-10-23",6.91,2.96,450,"1991-10-09 2020-10-23",2.19,4.46,450,"1991-10-09 2020-10-23",12.6,20.6,444,"1991-10-09 2020-10-23",12.6,20.6,444,"1991-10-09 2020-10-23",0,0,444,"1991-10-09 2020-10-23",0,0,429,"1991-10-09 2020-10-23",,,,
2021-10-15,10.45,2.15,450,"1991-10-08 2020-10-22",98.26,2.41,450,"1991-10-08 2020-10-22",13.65,2.11,450,"1991-10-08 2020-10-22",19.03,10.3,450,"1991-10-08 2020-10-22",6.83,3.01,450,"1991-10-08 2020-10-22",75.9,13.97,450,"1991-10-08 2020-10-22",7,2.95,450,"1991-10-08 2020-10-22",2.21,4.43,450,"1991-10-08 2020-10-22",12.32,20.38,445,"1991-10-08 2020-10-22",12.32,20.38,445,"1991-10-08 2020-10-22",0,0,445,"1991-10-08 2020-10-22",0,0,430,"1991-10-08 2020-10-22",,,,
2021-10-14,10.54,2.15,450,"1991-10-07 2020-10-21",98.24,2.4,450,"1991-10-07 2020-10-21",13.78,2.14,450,"1991-10-07 2020-10-21",18.92,10.29,450,"1991-10-07 2020-10-21",6.92,3.01,450,"1991-10-07 2020-10-21",75.56,13.97,450,"1991-10-07 2020-10-21",7.1,2.95,450,"1991-10-07 2020-10-21",2.24,4.44,450,"1991-10-07 2020-10-21",11.81,19.19,445,"1991-10-07 2020-10-21",11.81,19.19,445,"1991-10-07 2020-10-21",0,0,445,"1991-10-07 2020-10-21",0,0,430,"1991-10-07 2020-10-21",,,,
2021-10-13,10.64,2.15,450,"1991-10-06 2020-10-20",98.29,2.25,450,"1991-10-06 2020-10-20",13.93,2.19,450,"1991-10-06 2020-10-20",18.97,10.32,450,"1991-10-06 2020-10-20",7.02,3.03,450,"1991-10-06 2020-10-20",75.35,14.2,450,"1991-10-06 2020-10-20",7.18,2.97,450,"1991-10-06 2020-10-20",2.19,4.42,450,"1991-10-06 2020-10-20",11.31,17.89,446,"1991-10-06 2020-10-20",11.31,17.89,446,"1991-10-06 2020-10-20",0,0,446,"1991-10-06 2020-10-20",0,0,431,"1991-10-06 2020-10-20",,,,
2021-10-12,10.69,2.14,450,"1991-10-05 2020-10-19",98.26,2.28,450,"1991-10-05 2020-10-19",14.04,2.22,450,"1991-10-05 2020-10-19",18.78,10.2,450,"1991-10-05 2020-10-19",7.06,3.04,450,"1991-10-05 2020-10-19",75.09,14.58,450,"1991-10-05 2020-10-19",7.22,2.98,450,"1991-10-05 2020-10-19",2.13,4.33,450,"1991-10-05 2020-10-19",11.1,17.86,447,"1991-10-05 2020-10-19",11.1,17.86,447,"1991-10-05 2020-10-19",0,0,447,"1991-10-05 2020-10-19",0,0,432,"1991-10-05 2020-10-19",,,,
2021-10-11,10.73,2.13,450,"1991-10-04 2020-10-18",98.28,2.2,450,"1991-10-04 2020-10-18",14.18,2.29,450,"1991-10-04 2020-10-18",18.59,10.01,450,"1991-10-04 2020-10-18",7.04,3.07,450,"1991-10-04 2020-10-18",74.56,15.26,450,"1991-10-04 2020-10-18",7.2,2.99,450,"1991-10-04 2020-10-18",2.08,4.28,450,"1991-10-04 2020-10-18",10.77,17.7,448,"1991-10-04 2020-10-18",10.77,17.7,448,"1991-10-04 2020-10-18",0,0,448,"1991-10-04 2020-10-18",0,0,433,"1991-10-04 2020-10-18",,,,
2021-10-10,10.77,2.13,450,"1991-10-03 2020-10-17",98.26,2.18,450,"1991-10-03 2020-10-17",14.34,2.29,450,"1991-10-03 2020-10-17",18.49,9.86,450,"1991-10-03 2020-10-17",7.03,3.1,450,"1991-10-03 2020-10-17",73.7,15.56,450,"1991-10-03 2020-10-17",7.2,3.01,450,"1991-10-03 2020-10-17",2.15,4.27,450,"1991-10-03 2020-10-17",10.35,16.99,448,"1991-10-03 2020-10-17",10.35,16.99,448,"1991-10-03 2020-10-17",0,0,448,"1991-10-03 2020-10-17",0,0,433,"1991-10-03 2020-10-17",,,,
2021-10-09,10.78,2.13,450,"1991-10-02 2020-10-16",98.28,2.2,450,"1991-10-02 2020-10-16",14.47,2.32,450,"1991-10-02 2020-10-16",18.31,9.52,450,"1991-10-02 2020-10-16",7.07,3.09,450,"1991-10-02 2020-10-16",73.24,15.72,450,"1991-10-02 2020-10-16",7.23,3.01,450,"1991-10-02 2020-10-16",1.89,3.73,450,"1991-10-02 2020-10-16",9.96,16.49,449,"1991-10-02 2020-10-16",9.96,16.49,449,"1991-10-02 2020-10-16",0,0,449,"1991-10-02 2020-10-16",0,0,434,"1991-10-02 2020-10-16",,,,
2021-10-08,10.88,2.13,450,"1991-10-01 2020-10-15",98.33,2.15,450,"1991-10-01 2020-10-15",14.62,2.33,450,"1991-10-01 2020-10-15",18.18,9.51,450,"1991-10-01 2020-10-15",7.14,3.05,450,"1991-10-01 2020-10-15",72.84,15.66,450,"1991-10-01 2020-10-15",7.32,2.99,450,"1991-10-01 2020-10-15",1.78,3.61,450,"1991-10-01 2020-10-15",8.91,14.3,448,"1991-10-01 2020-10-15",8.91,14.3,448,"1991-10-01 2020-10-15",0,0,448,"1991-10-01 2020-10-15",0,0,432,"1991-10-01 2020-10-15",,,,
2021-10-07,11.01,2.1,450,"1991-09-30 2020-10-14",98.28,2.26,450,"1991-09-30 2020-10-14",14.79,2.34,450,"1991-09-30 2020-10-14",18.11,9.5,450,"1991-09-30 2020-10-14",7.25,3.02,450,"1991-09-30 2020-10-14",72.6,15.52,450,"1991-09-30 2020-10-14",7.47,2.95,450,"1991-09-30 2020-10-14",1.76,3.57,450,"1991-09-30 2020-10-14",8.2,13.67,444,"1991-09-30 2020-10-14",8.2,13.67,444,"1991-09-30 2020-10-14",0,0,444,"1991-09-30 2020-10-14",0,0,428,"1991-09-30 2020-10-14",,,,
2021-10-06,11.12,2.1,450,"1991-09-29 2020-10-13",98.2,2.76,450,"1991-09-29 2020-10-13",14.95,2.36,450,"1991-09-29 2020-10-13",18.08,9.4,450,"1991-09-29 2020-10-13",7.37,3.05,450,"1991-09-29 2020-10-13",72.4,15.47,450,"1991-09-29 2020-10-13",7.63,2.93,450,"1991-09-29 2020-10-13",1.77,3.58,450,"1991-09-29 2020-10-13",8.56,14.87,442,"1991-09-29 2020-10-13",8.56,14.87,442,"1991-09-29 2020-10-13",0,0,442,"1991-09-29 2020-10-13",0,0,425,"1991-09-29 2020-10-13",,,,
2021-10-05,11.22,2.12,450,"1991-09-28 2020-10-12",98.16,2.9,450,"1991-09-28 2020-10-12",15.12,2.42,450,"1991-09-28 2020-10-12",18.01,9.3,450,"1991-09-28 2020-10-12",7.46,3.06,450,"1991-09-28 2020-10-12",72.26,15.55,450,"1991-09-28 2020-10-12",7.74,2.92,450,"1991-09-28 2020-10-12",1.79,3.61,450,"1991-09-28 2020-10-12",8.51,15.69,440,"1991-09-28 2020-10-12",8.51,15.69,440,"1991-09-28 2020-10-12",0,0,440,"1991-09-28 2020-10-12",0,0,423,"1991-09-28 2020-10-12",,,,
2021-10-04,11.34,2.15,450,"1991-09-27 2020-10-11",98.16,2.91,450,"1991-09-27 2020-10-11",15.36,2.55,450,"1991-09-27 2020-10-11",17.78,9.19,450,"1991-09-27 2020-10-11",7.58,3.04,450,"1991-09-27 2020-10-11",71.75,15.43,450,"1991-09-27 2020-10-11",7.86,2.94,450,"1991-09-27 2020-10-11",1.66,3.45,450,"1991-09-27 2020-10-11",7.84,14.99,439,"1991-09-27 2020-10-11",7.84,14.99,439,"1991-09-27 2020-10-11",0,0,439,"1991-09-27 2020-10-11",0,0,422,"1991-09-27 2020-10-11",,,,
2021-10-03,11.52,2.1,450,"1991-09-26 2020-10-10",98.18,2.83,450,"1991-09-26 2020-10-10",15.57,2.54,450,"1991-09-26 2020-10-10",18,9.34,450,"1991-09-26 2020-10-10",7.81,2.95,450,"1991-09-26 2020-10-10",71.66,15.47,450,"1991-09-26 2020-10-10",8.09,2.87,450,"1991-09-26 2020-10-10",1.72,3.48,450,"1991-09-26 2020-10-10",7.31,14.53,438,"1991-09-26 2020-10-10",7.31,14.53,438,"1991-09-26 2020-10-10",0,0,438,"1991-09-26 2020-10-10",0,0,421,"1991-09-26 2020-10-10",,,,
2021-10-02,11.69,2.1,450,"1991-09-25 2020-10-09",98.15,2.94,450,"1991-09-25 2020-10-09",15.8,2.56,450,"1991-09-25 2020-10-09",18.15,9.34,450,"1991-09-25 2020-10-09",7.95,2.94,450,"1991-09-25 2020-10-09",71.46,15.48,450,"1991-09-25 2020-10-09",8.25,2.87,450,"1991-09-25 2020-10-09",1.8,3.74,450,"1991-09-25 2020-10-09",7.31,14.59,437,"1991-09-25 2020-10-09",7.31,14.59,437,"1991-09-25 2020-10-09",0,0,437,"1991-09-25 2020-10-09",0,0,420,"1991-09-25 2020-10-09",,,,
2021-10-01,11.83,2.04,450,"1991-09-24 2020-10-08",98.2,2.9,450,"1991-09-24 2020-10-08",15.98,2.58,450,"1991-09-24 2020-10-08",18.12,9.18,450,"1991-09-24 2020-10-08",8.08,2.89,450,"1991-09-24 2020-10-08",71.38,15.57,450,"1991-09-24 2020-10-08",8.36,2.82,450,"1991-09-24 2020-10-08",1.79,3.86,450,"1991-09-24 2020-10-08",7.16,14.61,436,"1991-09-24 2020-10-08",7.16,14.61,436,"1991-09-24 2020-10-08",0,0,436,"1991-09-24 2020-10-08",0,0,419,"1991-09-24 2020-10-08",,,,
2021-09-30,11.94,2.03,450,"1991-09-23 2020-10-07",98.23,2.8,450,"1991-09-23 2020-10-07",16.15,2.57,450,"1991-09-23 2020-10-07",18.04,9.24,450,"1991-09-23 2020-10-07",8.16,2.9,450,"1991-09-23 2020-10-07",71.09,15.68,450,"1991-09-23 2020-10-07",8.43,2.83,450,"1991-09-23 2020-10-07",1.7,3.81,450,"1991-09-23 2020-10-07",7.23,14.91,435,"1991-09-23 2020-10-07",7.23,14.91,435,"1991-09-23 2020-10-07",0,0,435,"1991-09-23 2020-10-07",0,0,418,"1991-09-23 2020-10-07",,,,
2021-09-29,12.01,2.08,450,"1991-09-22 2020-10-06",98.22,3.03,450,"1991-09-22 2020-10-06",16.32,2.6,450,"1991-09-22 2020-10-06",18.06,9.32,450,"1991-09-22 2020-10-06",8.17,2.95,450,"1991-09-22 2020-10-06",70.64,15.91,450,"1991-09-22 2020-10-06",8.45,2.87,450,"1991-09-22 2020-10-06",1.57,3.62,450,"1991-09-22 2020-10-06",7.01,14.86,434,"1991-09-22 2020-10-06",7.01,14.86,434,"1991-09-22 2020-10-06",0,0,434,"1991-09-22 2020-10-06",0,0,417,"1991-09-22 2020-10-06",,,,
2021-09-28,12.07,2.09,450,"1991-09-21 2020-10-05",98.22,3.03,450,"1991-09-21 2020-10-05",16.45,2.63,450,"1991-09-21 2020-10-05",17.99,9.17,450,"1991-09-21 2020-10-05",8.24,2.92,450,"1991-09-21 2020-10-05",70.19,16.01,450,"1991-09-21 2020-10-05",8.54,2.84,450,"1991-09-21 2020-10-05",1.61,3.66,450,"1991-09-21 2020-10-05",6.79,14.89,432,"1991-09-21 2020-10-05",6.79,14.89,432,"1991-09-21 2020-10-05",0,0,432,"1991-09-21 2020-10-05",0,0,415,"1991-09-21 2020-10-05",,,,
2021-09-27,12.19,2.07,450,"1991-09-20 2020-10-04",98.26,3,450,"1991-09-20 2020-10-04",16.59,2.59,450,"1991-09-20 2020-10-04",18.02,9.2,450,"1991-09-20 2020-10-04",8.38,2.88,450,"1991-09-20 2020-10-04",70.21,15.79,450,"1991-09-20 2020-10-04",8.67,2.81,450,"1991-09-20 2020-10-04",1.58,3.65,450,"1991-09-20 2020-10-04",6.77,15.12,430,"1991-09-20 2020-10-04",6.77,15.12,430,"1991-09-20 2020-10-04",0,0,430,"1991-09-20 2020-10-04",0,0,413,"1991-09-20 2020-10-04",,,,
2021-09-26,12.34,2.03,450,"1991-09-19 2020-10-03",98.27,3.04,450,"1991-09-19 2020-10-03",16.71,2.57,450,"1991-09-19 2020-10-03",18,9.1,450,"1991-09-19 2020-10-03",8.57,2.8,450,"1991-09-19 2020-10-03",70.36,15.3,450,"1991-09-19 2020-10-03",8.88,2.77,450,"1991-09-19 2020-10-03",1.53,3.57,450,"1991-09-19 2020-10-03",6.71,15.16,429,"1991-09-19 2020-10-03",6.71,15.16,429,"1991-09-19 2020-10-03",0,0,429,"1991-09-19 2020-10-03",0,0,412,"1991-09-19 2020-10-03",,,,
2021-09-25,12.5,1.98,450,"1991-09-18 2020-10-02",98.28,3.06,450,"1991-09-18 2020-10-02",16.8,2.6,450,"1991-09-18 2020-10-02",18,9.04,450,"1991-09-18 2020-10-02",8.77,2.75,450,"1991-09-18 2020-10-02",71.03,15.2,450,"1991-09-18 2020-10-02",9.08,2.71,450,"1991-09-18 2020-10-02",1.4,3.4,450,"1991-09-18 2020-10-02",6.74,15.15,428,"1991-09-18 2020-10-02",6.74,15.15,428,"1991-09-18 2020-10-02",0,0,428,"1991-09-18 2020-10-02",0,0,411,"1991-09-18 2020-10-02",,,,
2021-09-24,12.64,1.95,450,"1991-09-17 2020-10-01",98.28,3.07,450,"1991-09-17 2020-10-01",16.89,2.67,450,"1991-09-17 2020-10-01",18.08,9.06,450,"1991-09-17 2020-10-01",8.93,2.71,450,"1991-09-17 2020-10-01",71.45,15.12,450,"1991-09-17 2020-10-01",9.21,2.68,450,"1991-09-17 2020-10-01",1.45,3.45,450,"1991-09-17 2020-10-01",6.79,15.48,427,"1991-09-17 2020-10-01",6.79,15.48,427,"1991-09-17 2020-10-01",0,0,427,"1991-09-17 2020-10-01",0,0,410,"1991-09-17 2020-10-01",,,,
2021-09-23,12.72,1.93,450,"1991-09-16 2020-09-30",98.27,3.06,450,"1991-09-16 2020-09-30",16.97,2.68,450,"1991-09-16 2020-09-30",17.97,8.86,450,"1991-09-16 2020-09-30",9.06,2.7,450,"1991-09-16 2020-09-30",71.69,15.1,450,"1991-09-16 2020-09-30",9.31,2.68,450,"1991-09-16 2020-09-30",1.46,3.45,450,"1991-09-16 2020-09-30",6.75,15.56,427,"1991-09-16 2020-09-30",6.75,15.56,427,"1991-09-16 2020-09-30",0,0,427,"1991-09-16 2020-09-30",0,0,411,"1991-09-16 2020-09-30",,,,
2021-09-22,12.8,1.93,450,"1991-09-15 2020-09-29",98.31,2.99,450,"1991-09-15 2020-09-29",17.03,2.67,450,"1991-09-15 2020-09-29",17.88,8.79,450,"1991-09-15 2020-09-29",9.18,2.69,450,"1991-09-15 2020-09-29",71.87,15.33,450,"1991-09-15 2020-09-29",9.4,2.66,450,"1991-09-15 2020-09-29",1.49,3.5,450,"1991-09-15 2020-09-29",6.91,15.65,430,"1991-09-15 2020-09-29",6.91,15.65,430,"1991-09-15 2020-09-29",0,0,430,"1991-09-15 2020-09-29",0,0,414,"1991-09-15 2020-09-29",,,,
2021-09-21,12.86,1.9,450,"1991-09-14 2020-09-28",98.42,2.51,450,"1991-09-14 2020-09-28",17.1,2.76,450,"1991-09-14 2020-09-28",17.7,8.6,450,"1991-09-14 2020-09-28",9.25,2.67,450,"1991-09-14 2020-09-28",71.93,15.64,450,"1991-09-14 2020-09-28",9.46,2.67,450,"1991-09-14 2020-09-28",1.41,3.44,450,"1991-09-14 2020-09-28",6.52,14.49,432,"1991-09-14 2020-09-28",6.52,14.49,432,"1991-09-14 2020-09-28",0,0,432,"1991-09-14 2020-09-28",0,0,417,"1991-09-14 2020-09-28",,,,
2021-09-20,12.93,1.88,450,"1991-09-13 2020-09-27",98.41,2.4,450,"1991-09-13 2020-09-27",17.25,2.81,450,"1991-09-13 2020-09-27",17.68,8.57,450,"1991-09-13 2020-09-27",9.29,2.68,450,"1991-09-13 2020-09-27",71.51,15.93,450,"1991-09-13 2020-09-27",9.54,2.66,450,"1991-09-13 2020-09-27",1.36,3.4,450,"1991-09-13 2020-09-27",6.04,12.77,433,"1991-09-13 2020-09-27",6.04,12.77,433,"1991-09-13 2020-09-27",0,0,433,"1991-09-13 2020-09-27",0,0,418,"1991-09-13 2020-09-27",,,,
2021-09-19,12.96,1.88,450,"1991-09-12 2020-09-26",98.38,2.57,450,"1991-09-12 2020-09-26",17.29,2.79,450,"1991-09-12 2020-09-26",17.76,8.56,450,"1991-09-12 2020-09-26",9.36,2.7,450,"1991-09-12 2020-09-26",71.64,16.07,450,"1991-09-12 2020-09-26",9.59,2.65,450,"1991-09-12 2020-09-26",1.39,3.4,450,"1991-09-12 2020-09-26",5.85,12.61,433,"1991-09-12 2020-09-26",5.85,12.61,433,"1991-09-12 2020-09-26",0,0,433,"1991-09-12 2020-09-26",0,0,418,"1991-09-12 2020-09-26",,,,
2021-09-18,13.02,1.9,450,"1991-09-11 2020-09-25",98.38,2.68,450,"1991-09-11 2020-09-25",17.42,2.89,450,"1991-09-11 2020-09-25",17.74,8.37,450,"1991-09-11 2020-09-25",9.39,2.71,450,"1991-09-11 2020-09-25",71.37,16.16,450,"1991-09-11 2020-09-25",9.64,2.66,450,"1991-09-11 2020-09-25",1.3,3.27,450,"1991-09-11 2020-09-25",5.9,12.89,433,"1991-09-11 2020-09-25",5.9,12.89,433,"1991-09-11 2020-09-25",0,0,433,"1991-09-11 2020-09-25",0,0,418,"1991-09-11 2020-09-25",,,,
2021-09-17,13.06,1.89,450,"1991-09-10 2020-09-24",98.42,2.56,450,"1991-09-10 2020-09-24",17.48,2.95,450,"1991-09-10 2020-09-24",17.53,8.11,450,"1991-09-10 2020-09-24",9.42,2.69,450,"1991-09-10 2020-09-24",71.24,16.26,450,"1991-09-10 2020-09-24",9.66,2.62,450,"1991-09-10 2020-09-24",1.16,2.92,450,"1991-09-10 2020-09-24",5.72,12.93,432,"1991-09-10 2020-09-24",5.72,12.93,432,"1991-09-10 2020-09-24",0,0,432,"1991-09-10 2020-09-24",0,0,417,"1991-09-10 2020-09-24",,,,
2021-09-16,13.1,1.88,450,"1991-09-09 2020-09-23",98.29,2.94,450,"1991-09-09 2020-09-23",17.57,2.96,450,"1991-09-09 2020-09-23",17.45,7.91,450,"1991-09-09 2020-09-23",9.47,2.7,450,"1991-09-09 2020-09-23",71.06,16.49,450,"1991-09-09 2020-09-23",9.78,2.62,450,"1991-09-09 2020-09-23",1.15,2.57,450,"1991-09-09 2020-09-23",5.37,12.46,431,"1991-09-09 2020-09-23",5.37,12.46,431,"1991-09-09 2020-09-23",0,0,431,"1991-09-09 2020-09-23",0,0,416,"1991-09-09 2020-09-23",,,,
2021-09-15,13.14,1.86,450,"1991-09-08 2020-09-22",98.28,2.96,450,"1991-09-08 2020-09-22",17.64,3.01,450,"1991-09-08 2020-09-22",17.48,7.67,450,"1991-09-08 2020-09-22",9.57,2.64,450,"1991-09-08 2020-09-22",71.16,16.62,450,"1991-09-08 2020-09-22",9.88,2.56,450,"1991-09-08 2020-09-22",1.11,2.52,450,"1991-09-08 2020-09-22",5.19,12.16,430,"1991-09-08 2020-09-22",5.19,12.16,430,"1991-09-08 2020-09-22",0,0,430,"1991-09-08 2020-09-22",0,0,415,"1991-09-08 2020-09-22",,,,
2021-09-14,13.23,1.78,450,"1991-09-07 2020-09-21",98.34,2.73,450,"1991-09-07 2020-09-21",17.7,3.08,450,"1991-09-07 2020-09-21",17.31,7.42,450,"1991-09-07 2020-09-21",9.72,2.53,450,"1991-09-07 2020-09-21",71.48,16.65,450,"1991-09-07 2020-09-21",10.02,2.5,450,"1991-09-07 2020-09-21",1.1,2.47,450,"1991-09-07 2020-09-21",5.42,12.79,430,"1991-09-07 2020-09-21",5.42,12.79,430,"1991-09-07 2020-09-21",0,0,430,"1991-09-07 2020-09-21",0,0,415,"1991-09-07 2020-09-21",,,,
2021-09-13,13.31,1.75,450,"1991-09-06 2020-09-20",98.35,2.72,450,"1991-09-06 2020-09-20",17.77,3.09,450,"1991-09-06 2020-09-20",17.2,7.25,450,"1991-09-06 2020-09-20",9.84,2.49,450,"1991-09-06 2020-09-20",71.6,16.41,450,"1991-09-06 2020-09-20",10.13,2.45,450,"1991-09-06 2020-09-20",1.11,2.45,450,"1991-09-06 2020-09-20",5.22,12.12,430,"1991-09-06 2020-09-20",5.22,12.12,430,"1991-09-06 2020-09-20",0,0,430,"1991-09-06 2020-09-20",0,0,415,"1991-09-06 2020-09-20",,,,
2021-09-12,13.37,1.74,450,"1991-09-05 2020-09-19",98.32,2.74,450,"1991-09-05 2020-09-19",17.89,3.15,450,"1991-09-05 2020-09-19",17.46,7.28,450,"1991-09-05 2020-09-19",9.89,2.48,450,"1991-09-05 2020-09-19",71.28,16.51,450,"1991-09-05 2020-09-19",10.19,2.41,450,"1991-09-05 2020-09-19",1.1,2.44,450,"1991-09-05 2020-09-19",5.04,11.72,431,"1991-09-05 2020-09-19",5.04,11.72,431,"1991-09-05 2020-09-19",0,0,431,"1991-09-05 2020-09-19",0,0,416,"1991-09-05 2020-09-19",,,,
2021-09-11,13.39,1.75,450,"1991-09-04 2020-09-18",98.3,2.74,450,"1991-09-04 2020-09-18",18,3.22,450,"1991-09-04 2020-09-18",17.6,7.36,450,"1991-09-04 2020-09-18",9.94,2.44,450,"1991-09-04 2020-09-18",71.06,16.55,450,"1991-09-04 2020-09-18",10.21,2.37,450,"1991-09-04 2020-09-18",1.07,2.44,450,"1991-09-04 2020-09-18",4.94,11.57,430,"1991-09-04 2020-09-18",4.94,11.57,430,"1991-09-04 2020-09-18",0,0,430,"1991-09-04 2020-09-18",0,0,415,"1991-09-04 2020-09-18",,,,
2021-09-10,13.43,1.72,450,"1991-09-03 2020-09-17",98.34,2.69,450,"1991-09-03 2020-09-17",18.14,3.22,450,"1991-09-03 2020-09-17",17.59,7.31,450,"1991-09-03 2020-09-17",9.95,2.42,450,"1991-09-03 2020-09-17",70.42,16.38,450,"1991-09-03 2020-09-17",10.21,2.33,450,"1991-09-03 2020-09-17",1.03,2.4,450,"1991-09-03 2020-09-17",4.63,11.32,429,"1991-09-03 2020-09-17",4.63,11.32,429,"1991-09-03 2020-09-17",0,0,429,"1991-09-03 2020-09-17",0,0,414,"1991-09-03 2020-09-17",,,,
2021-09-09,13.46,1.73,450,"1991-09-02 2020-09-16",98.36,2.67,450,"1991-09-02 2020-09-16",18.28,3.19,450,"1991-09-02 2020-09-16",17.49,7.2,450,"1991-09-02 2020-09-16",10.01,2.42,450,"1991-09-02 2020-09-16",69.94,16.19,450,"1991-09-02 2020-09-16",10.27,2.31,450,"1991-09-02 2020-09-16",1.02,2.43,450,"1991-09-02 2020-09-16",4.32,10.56,429,"1991-09-02 2020-09-16",4.32,10.56,429,"1991-09-02 2020-09-16",0,0,429,"1991-09-02 2020-09-16",0,0,414,"1991-09-02 2020-09-16",,,,
